nan nan nan nan nan nan nan nan -2.359924316406250000e-01 -1.089591979980468750e-01 -8.561325073242187500e-02 -3.533048629760742188e-01 -2.132310867309570312e-01 -1.837615966796875000e-01 -2.402267456054687500e-01 -2.203893661499023438e-01 -2.104387283325195312e-01 -1.920604705810546875e-01 -1.780805587768554688e-01 -1.709976196289062500e-01 -1.634159088134765625e-01 -1.567173004150390625e-01 -1.517677307128906250e-01 -1.470918655395507812e-01 -1.427268981933593750e-01 -1.387653350830078125e-01 -1.347322463989257812e-01 -1.304473876953125000e-01 -1.259660720825195312e-01 -1.214828491210937500e-01 -1.171684265136718750e-01 -1.131038665771484375e-01 -1.093120574951171875e-01 -1.057844161987304688e-01 -1.024875640869140625e-01 -9.938049316406250000e-02 -9.641933441162109375e-02 -9.356403350830078125e-02 -9.078693389892578125e-02 -8.807229995727539062e-02 -8.541727066040039062e-02 -8.282470703125000000e-02 -8.030176162719726562e-02 -7.785129547119140625e-02 -7.547330856323242188e-02 -7.316493988037109375e-02 -7.091951370239257812e-02 -6.872892379760742188e-02 -6.658506393432617188e-02 -6.447887420654296875e-02 -6.240367889404296875e-02 -6.035327911376953125e-02 -5.832242965698242188e-02 -5.630826950073242188e-02 -5.430650711059570312e-02 -5.231380462646484375e-02 -5.032682418823242188e-02 -4.834222793579101562e-02 -4.635477066040039062e-02 -4.436135292053222656e-02 -4.235816001892089844e-02 -4.034137725830078125e-02 -3.830790519714355469e-02 -3.625416755676269531e-02 -3.417801856994628906e-02 -3.207731246948242188e-02 -2.995014190673828125e-02 -2.779531478881835938e-02 -2.561235427856445312e-02 -2.340030670166015625e-02 -2.115988731384277344e-02 -1.889145374298095703e-02 -1.659655570983886719e-02 -1.427674293518066406e-02 -1.193439960479736328e-02 -9.572505950927734375e-03 -7.194221019744873047e-03 -4.803299903869628906e-03 -2.403855323791503906e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan -2.219181060791015625e-01 -1.038017272949218750e-01 -8.386325836181640625e-02 -3.507480621337890625e-01 -2.313280105590820312e-01 -2.385263442993164062e-01 -2.004470825195312500e-01 -1.804027557373046875e-01 -1.815757751464843750e-01 -1.720762252807617188e-01 -1.639986038208007812e-01 -1.608152389526367188e-01 -1.561460494995117188e-01 -1.516866683959960938e-01 -1.483259201049804688e-01 -1.444463729858398438e-01 -1.398658752441406250e-01 -1.347866058349609375e-01 -1.296825408935546875e-01 -1.248836517333984375e-01 -1.204528808593750000e-01 -1.163921356201171875e-01 -1.126785278320312500e-01 -1.092453002929687500e-01 -1.060266494750976562e-01 -1.029586791992187500e-01 -9.998512268066406250e-02 -9.706687927246093750e-02 -9.418869018554687500e-02 -9.135532379150390625e-02 -8.858251571655273438e-02 -8.588314056396484375e-02 -8.326625823974609375e-02 -8.073472976684570312e-02 -7.828378677368164062e-02 -7.590436935424804688e-02 -7.358503341674804688e-02 -7.131528854370117188e-02 -6.908369064331054688e-02 -6.688261032104492188e-02 -6.470489501953125000e-02 -6.254673004150390625e-02 -6.040382385253906250e-02 -5.827331542968750000e-02 -5.615282058715820312e-02 -5.403757095336914062e-02 -5.192422866821289062e-02 -4.980802536010742188e-02 -4.768443107604980469e-02 -4.554939270019531250e-02 -4.339838027954101562e-02 -4.122757911682128906e-02 -3.903317451477050781e-02 -3.681302070617675781e-02 -3.456425666809082031e-02 -3.228521347045898438e-02 -2.997446060180664062e-02 -2.763080596923828125e-02 -2.525424957275390625e-02 -2.284431457519531250e-02 -2.040243148803710938e-02 -1.792967319488525391e-02 -1.542794704437255859e-02 -1.290011405944824219e-02 -1.034915447235107422e-02 -7.779300212860107422e-03 -5.194664001464843750e-03 -2.599835395812988281e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan -2.189950942993164062e-01 -1.156482696533203125e-01 -3.118906021118164062e-01 -1.907997131347656250e-01 -1.615076065063476562e-01 -2.028255462646484375e-01 -1.793136596679687500e-01 -1.663885116577148438e-01 -1.713466644287109375e-01 -1.649932861328125000e-01 -1.595468521118164062e-01 -1.584043502807617188e-01 -1.548633575439453125e-01 -1.497802734375000000e-01 -1.436338424682617188e-01 -1.375789642333984375e-01 -1.322288513183593750e-01 -1.274290084838867188e-01 -1.231269836425781250e-01 -1.192922592163085938e-01 -1.157894134521484375e-01 -1.125192642211914062e-01 -1.094007492065429688e-01 -1.063499450683593750e-01 -1.033058166503906250e-01 -1.002597808837890625e-01 -9.723472595214843750e-02 -9.426593780517578125e-02 -9.138154983520507812e-02 -8.859729766845703125e-02 -8.591604232788085938e-02 -8.333063125610351562e-02 -8.082818984985351562e-02 -7.839202880859375000e-02 -7.600688934326171875e-02 -7.365894317626953125e-02 -7.133817672729492188e-02 -6.903791427612304688e-02 -6.675529479980468750e-02 -6.448698043823242188e-02 -6.223154067993164062e-02 -5.998563766479492188e-02 -5.774641036987304688e-02 -5.550861358642578125e-02 -5.326843261718750000e-02 -5.101943016052246094e-02 -4.875659942626953125e-02 -4.647517204284667969e-02 -4.417014122009277344e-02 -4.183840751647949219e-02 -3.947639465332031250e-02 -3.708171844482421875e-02 -3.465199470520019531e-02 -3.218603134155273438e-02 -2.968239784240722656e-02 -2.714085578918457031e-02 -2.456116676330566406e-02 -2.194428443908691406e-02 -1.929163932800292969e-02 -1.660537719726562500e-02 -1.388859748840332031e-02 -1.114511489868164062e-02 -8.379161357879638672e-03 -5.596041679382324219e-03 -2.801001071929931641e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.839723587036132812e-01 -8.935546875000000000e-02 -7.200431823730468750e-02 -2.889051437377929688e-01 -1.759643554687500000e-01 -1.508932113647460938e-01 -1.931896209716796875e-01 -1.729335784912109375e-01 -1.631040573120117188e-01 -1.708812713623046875e-01 -1.668205261230468750e-01 -1.607618331909179688e-01 -1.523885726928710938e-01 -1.447696685791015625e-01 -1.390256881713867188e-01 -1.339073181152343750e-01 -1.293964385986328125e-01 -1.255741119384765625e-01 -1.221008300781250000e-01 -1.188583374023437500e-01 -1.157798767089843750e-01 -1.127061843872070312e-01 -1.095480918884277344e-01 -1.063094139099121094e-01 -1.030573844909667969e-01 -9.986495971679687500e-02 -9.678030014038085938e-02 -9.382534027099609375e-02 -9.100151062011718750e-02 -8.829498291015625000e-02 -8.568525314331054688e-02 -8.314847946166992188e-02 -8.066129684448242188e-02 -7.820701599121093750e-02 -7.577323913574218750e-02 -7.335424423217773438e-02 -7.094860076904296875e-02 -6.855726242065429688e-02 -6.617879867553710938e-02 -6.381177902221679688e-02 -6.145334243774414062e-02 -5.909681320190429688e-02 -5.673742294311523438e-02 -5.436825752258300781e-02 -5.198264122009277344e-02 -4.957485198974609375e-02 -4.713988304138183594e-02 -4.467368125915527344e-02 -4.217267036437988281e-02 -3.963398933410644531e-02 -3.705525398254394531e-02 -3.443527221679687500e-02 -3.177237510681152344e-02 -2.906560897827148438e-02 -2.631533145904541016e-02 -2.352201938629150391e-02 -2.068722248077392578e-02 -1.781344413757324219e-02 -1.490402221679687500e-02 -1.196336746215820312e-02 -8.996367454528808594e-03 -6.009161472320556641e-03 -3.008127212524414062e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.797466278076171875e-01 -8.474826812744140625e-02 -6.802940368652343750e-02 -2.775859832763671875e-01 -1.704435348510742188e-01 -1.490573883056640625e-01 -1.951990127563476562e-01 -1.807727813720703125e-01 -1.740579605102539062e-01 -1.603860855102539062e-01 -1.500844955444335938e-01 -1.451988220214843750e-01 -1.397781372070312500e-01 -1.349754333496093750e-01 -1.315069198608398438e-01 -1.281805038452148438e-01 -1.250352859497070312e-01 -1.221542358398437500e-01 -1.191468238830566406e-01 -1.158709526062011719e-01 -1.123733520507812500e-01 -1.088199615478515625e-01 -1.053562164306640625e-01 -1.020493507385253906e-01 -9.892225265502929688e-02 -9.596920013427734375e-02 -9.316349029541015625e-02 -9.047031402587890625e-02 -8.785438537597656250e-02 -8.528375625610351562e-02 -8.273410797119140625e-02 -8.019256591796875000e-02 -7.765674591064453125e-02 -7.512903213500976562e-02 -7.261419296264648438e-02 -7.011508941650390625e-02 -6.763076782226562500e-02 -6.515693664550781250e-02 -6.268835067749023438e-02 -6.021642684936523438e-02 -5.773329734802246094e-02 -5.523085594177246094e-02 -5.270171165466308594e-02 -5.014109611511230469e-02 -4.754376411437988281e-02 -4.490637779235839844e-02 -4.222583770751953125e-02 -3.950023651123046875e-02 -3.672742843627929688e-02 -3.390550613403320312e-02 -3.103399276733398438e-02 -2.811241149902343750e-02 -2.514111995697021484e-02 -2.212166786193847656e-02 -1.905703544616699219e-02 -1.595067977905273438e-02 -1.280760765075683594e-02 -9.633898735046386719e-03 -6.436228752136230469e-03 -3.222286701202392578e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.730775833129882812e-01 -8.220005035400390625e-02 -6.748104095458984375e-02 -2.800817489624023438e-01 -1.870164871215820312e-01 -1.943101882934570312e-01 -1.650133132934570312e-01 -1.499853134155273438e-01 -1.519060134887695312e-01 -1.450319290161132812e-01 -1.392173767089843750e-01 -1.373004913330078125e-01 -1.340770721435546875e-01 -1.309490203857421875e-01 -1.286535263061523438e-01 -1.258573532104492188e-01 -1.224131584167480469e-01 -1.184935569763183594e-01 -1.144933700561523438e-01 -1.106896400451660156e-01 -1.071386337280273438e-01 -1.038451194763183594e-01 -1.007890701293945312e-01 -9.791851043701171875e-02 -9.517765045166015625e-02 -9.251546859741210938e-02 -8.988475799560546875e-02 -8.725261688232421875e-02 -8.460664749145507812e-02 -8.195066452026367188e-02 -7.929658889770507812e-02 -7.665634155273437500e-02 -7.403659820556640625e-02 -7.143831253051757812e-02 -6.885623931884765625e-02 -6.628274917602539062e-02 -6.370687484741210938e-02 -6.111764907836914062e-02 -5.850505828857421875e-02 -5.586099624633789062e-02 -5.317878723144531250e-02 -5.045413970947265625e-02 -4.768300056457519531e-02 -4.486346244812011719e-02 -4.199266433715820312e-02 -3.906822204589843750e-02 -3.608870506286621094e-02 -3.305268287658691406e-02 -2.995908260345458984e-02 -2.680814266204833984e-02 -2.360165119171142578e-02 -2.034223079681396484e-02 -1.703393459320068359e-02 -1.368272304534912109e-02 -1.029533147811889648e-02 -6.879627704620361328e-03 -3.444731235504150391e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.739349365234375000e-01 -9.290218353271484375e-02 -2.511539459228515625e-01 -1.553735733032226562e-01 -1.329364776611328125e-01 -1.674070358276367188e-01 -1.492271423339843750e-01 -1.395626068115234375e-01 -1.444025039672851562e-01 -1.398763656616210938e-01 -1.360292434692382812e-01 -1.356544494628906250e-01 -1.332168579101562500e-01 -1.294317245483398438e-01 -1.246943473815917969e-01 -1.199693679809570312e-01 -1.157708168029785156e-01 -1.119709014892578125e-01 -1.085300445556640625e-01 -1.054244041442871094e-01 -1.025438308715820312e-01 -9.980583190917968750e-02 -9.714508056640625000e-02 -9.448719024658203125e-02 -9.178590774536132812e-02 -8.903074264526367188e-02 -8.624219894409179688e-02 -8.345031738281250000e-02 -8.067750930786132812e-02 -7.793664932250976562e-02 -7.522869110107421875e-02 -7.254743576049804688e-02 -6.987953186035156250e-02 -6.721043586730957031e-02 -6.452536582946777344e-02 -6.181097030639648438e-02 -5.905795097351074219e-02 -5.625891685485839844e-02 -5.341029167175292969e-02 -5.050849914550781250e-02 -4.755210876464843750e-02 -4.453825950622558594e-02 -4.146456718444824219e-02 -3.832888603210449219e-02 -3.512883186340332031e-02 -3.186285495758056641e-02 -2.853119373321533203e-02 -2.513456344604492188e-02 -2.167606353759765625e-02 -1.816046237945556641e-02 -1.459407806396484375e-02 -1.098483800888061523e-02 -7.342338562011718750e-03 -3.676950931549072266e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.475954055786132812e-01 -7.238960266113281250e-02 -5.897903442382812500e-02 -2.355594635009765625e-01 -1.449069976806640625e-01 -1.254053115844726562e-01 -1.608676910400390625e-01 -1.449985504150390625e-01 -1.376361846923828125e-01 -1.447186470031738281e-01 -1.419229507446289062e-01 -1.374034881591796875e-01 -1.308822631835937500e-01 -1.249198913574218750e-01 -1.204543113708496094e-01 -1.164436340332031250e-01 -1.128792762756347656e-01 -1.098356246948242188e-01 -1.070265769958496094e-01 -1.043572425842285156e-01 -1.017708778381347656e-01 -9.913396835327148438e-02 -9.637212753295898438e-02 -9.348773956298828125e-02 -9.053802490234375000e-02 -8.758449554443359375e-02 -8.466720581054687500e-02 -8.180379867553710938e-02 -7.899332046508789062e-02 -7.622480392456054688e-02 -7.347750663757324219e-02 -7.073020935058593750e-02 -6.796193122863769531e-02 -6.515598297119140625e-02 -6.230044364929199219e-02 -5.938911437988281250e-02 -5.641913414001464844e-02 -5.338931083679199219e-02 -5.029773712158203125e-02 -4.714345932006835938e-02 -4.392290115356445312e-02 -4.063296318054199219e-02 -3.727030754089355469e-02 -3.383278846740722656e-02 -3.031885623931884766e-02 -2.672934532165527344e-02 -2.306711673736572266e-02 -1.933765411376953125e-02 -1.554799079895019531e-02 -1.170772314071655273e-02 -7.827877998352050781e-03 -3.920853137969970703e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.459903717041015625e-01 -6.943607330322265625e-02 -5.628299713134765625e-02 -2.286643981933593750e-01 -1.416149139404296875e-01 -1.247978210449218750e-01 -1.636600494384765625e-01 -1.523537635803222656e-01 -1.473760604858398438e-01 -1.365108489990234375e-01 -1.283736228942871094e-01 -1.246829032897949219e-01 -1.204690933227539062e-01 -1.167087554931640625e-01 -1.140108108520507812e-01 -1.113696098327636719e-01 -1.088256835937500000e-01 -1.064476966857910156e-01 -1.039066314697265625e-01 -1.010799407958984375e-01 -9.801101684570312500e-02 -9.483766555786132812e-02 -9.168291091918945312e-02 -8.860349655151367188e-02 -8.561658859252929688e-02 -8.271741867065429688e-02 -7.988023757934570312e-02 -7.707571983337402344e-02 -7.427072525024414062e-02 -7.143640518188476562e-02 -6.855010986328125000e-02 -6.559896469116210938e-02 -6.257820129394531250e-02 -5.948829650878906250e-02 -5.633115768432617188e-02 -5.310702323913574219e-02 -4.981470108032226562e-02 -4.645061492919921875e-02 -4.300975799560546875e-02 -3.948736190795898438e-02 -3.587901592254638672e-02 -3.218197822570800781e-02 -2.839672565460205078e-02 -2.452576160430908203e-02 -2.057492733001708984e-02 -1.655268669128417969e-02 -1.247024536132812500e-02 -8.340537548065185547e-03 -4.178524017333984375e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.420927047729492188e-01 -6.799793243408203125e-02 -5.628204345703125000e-02 -2.327685356140136719e-01 -1.564559936523437500e-01 -1.632361412048339844e-01 -1.394109725952148438e-01 -1.273813247680664062e-01 -1.294341087341308594e-01 -1.240406036376953125e-01 -1.194767951965332031e-01 -1.181278228759765625e-01 -1.156163215637207031e-01 -1.131286621093750000e-01 -1.112871170043945312e-01 -1.089630126953125000e-01 -1.060314178466796875e-01 -1.026382446289062500e-01 -9.911823272705078125e-02 -9.570598602294921875e-02 -9.244585037231445312e-02 -8.934259414672851562e-02 -8.637809753417968750e-02 -8.350419998168945312e-02 -8.067393302917480469e-02 -7.784080505371093750e-02 -7.496285438537597656e-02 -7.200932502746582031e-02 -6.896710395812988281e-02 -6.583642959594726562e-02 -6.262493133544921875e-02 -5.933952331542968750e-02 -5.598449707031250000e-02 -5.255770683288574219e-02 -4.905486106872558594e-02 -4.546856880187988281e-02 -4.179024696350097656e-02 -3.801345825195312500e-02 -3.413379192352294922e-02 -3.014969825744628906e-02 -2.606427669525146484e-02 -2.188348770141601562e-02 -1.761770248413085938e-02 -1.327985525131225586e-02 -8.885622024536132812e-03 -4.452645778656005859e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.441516876220703125e-01 -7.746410369873046875e-02 -2.097024917602539062e-01 -1.305150985717773438e-01 -1.123070716857910156e-01 -1.416325569152832031e-01 -1.267838478088378906e-01 -1.190280914306640625e-01 -1.234092712402343750e-01 -1.198382377624511719e-01 -1.167855262756347656e-01 -1.166095733642578125e-01 -1.146268844604492188e-01 -1.114439964294433594e-01 -1.073927879333496094e-01 -1.032919883728027344e-01 -9.957504272460937500e-02 -9.613275527954101562e-02 -9.293079376220703125e-02 -8.994674682617187500e-02 -8.708548545837402344e-02 -8.427453041076660156e-02 -8.145618438720703125e-02 -7.856488227844238281e-02 -7.555770874023437500e-02 -7.242321968078613281e-02 -6.917548179626464844e-02 -6.583499908447265625e-02 -6.241846084594726562e-02 -5.893301963806152344e-02 -5.537724494934082031e-02 -5.174279212951660156e-02 -4.801845550537109375e-02 -4.419159889221191406e-02 -4.025113582611083984e-02 -3.618967533111572266e-02 -3.200447559356689453e-02 -2.769780158996582031e-02 -2.327716350555419922e-02 -1.875460147857666016e-02 -1.414585113525390625e-02 -9.469449520111083984e-03 -4.746556282043457031e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.229896545410156250e-01 -6.064033508300781250e-02 -4.969835281372070312e-02 -1.980042457580566406e-01 -1.224350929260253906e-01 -1.064414978027343750e-01 -1.366443634033203125e-01 -1.235413551330566406e-01 -1.175651550292968750e-01 -1.237392425537109375e-01 -1.214919090270996094e-01 -1.177244186401367188e-01 -1.121973991394042969e-01 -1.070814132690429688e-01 -1.031699180603027344e-01 -9.957933425903320312e-02 -9.630012512207031250e-02 -9.339380264282226562e-02 -9.061598777770996094e-02 -8.788275718688964844e-02 -8.514380455017089844e-02 -8.228278160095214844e-02 -7.923293113708496094e-02 -7.599306106567382812e-02 -7.260656356811523438e-02 -6.912112236022949219e-02 -6.556630134582519531e-02 -6.195211410522460938e-02 -5.827498435974121094e-02 -5.452108383178710938e-02 -5.067110061645507812e-02 -4.670655727386474609e-02 -4.260993003845214844e-02 -3.836941719055175781e-02 -3.398036956787109375e-02 -2.944517135620117188e-02 -2.477288246154785156e-02 -1.997804641723632812e-02 -1.507943868637084961e-02 -1.009970903396606445e-02 -5.064129829406738281e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.224608421325683594e-01 -5.851078033447265625e-02 -4.765892028808593750e-02 -1.931838989257812500e-01 -1.201181411743164062e-01 -1.061944961547851562e-01 -1.392898559570312500e-01 -1.298761367797851562e-01 -1.257648468017578125e-01 -1.165909767150878906e-01 -1.096649169921875000e-01 -1.064453125000000000e-01 -1.027131080627441406e-01 -9.929752349853515625e-02 -9.671163558959960938e-02 -9.410190582275390625e-02 -9.149718284606933594e-02 -8.895349502563476562e-02 -8.618927001953125000e-02 -8.309793472290039062e-02 -7.971000671386718750e-02 -7.613682746887207031e-02 -7.247710227966308594e-02 -6.877326965332031250e-02 -6.503415107727050781e-02 -6.124949455261230469e-02 -5.739474296569824219e-02 -5.343914031982421875e-02 -4.935348033905029297e-02 -4.511237144470214844e-02 -4.069781303405761719e-02 -3.610241413116455078e-02 -3.132963180541992188e-02 -2.639114856719970703e-02 -2.130508422851562500e-02 -1.609426736831665039e-02 -1.078581809997558594e-02 -5.410134792327880859e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.198415756225585938e-01 -5.755281448364257812e-02 -4.780483245849609375e-02 -1.973495483398437500e-01 -1.329584121704101562e-01 -1.388669013977050781e-01 -1.187372207641601562e-01 -1.085429191589355469e-01 -1.102328300476074219e-01 -1.055316925048828125e-01 -1.014642715454101562e-01 -1.000540256500244141e-01 -9.758210182189941406e-02 -9.505057334899902344e-02 -9.298396110534667969e-02 -9.042334556579589844e-02 -8.726000785827636719e-02 -8.361148834228515625e-02 -7.975363731384277344e-02 -7.587742805480957031e-02 -7.201528549194335938e-02 -6.816172599792480469e-02 -6.429481506347656250e-02 -6.036877632141113281e-02 -5.633676052093505859e-02 -5.215597152709960938e-02 -4.778814315795898438e-02 -4.320681095123291016e-02 -3.840219974517822266e-02 -3.337991237640380859e-02 -2.815711498260498047e-02 -2.275669574737548828e-02 -1.720678806304931641e-02 -1.153934001922607422e-02 -5.790472030639648438e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.220726966857910156e-01 -6.574153900146484375e-02 -1.780080795288085938e-01 -1.109466552734375000e-01 -9.553623199462890625e-02 -1.204113960266113281e-01 -1.077165603637695312e-01 -1.009731292724609375e-01 -1.044590473175048828e-01 -1.011214256286621094e-01 -9.813952445983886719e-02 -9.750747680664062500e-02 -9.526085853576660156e-02 -9.190678596496582031e-02 -8.772206306457519531e-02 -8.338856697082519531e-02 -7.926392555236816406e-02 -7.524824142456054688e-02 -7.130289077758789062e-02 -6.739950180053710938e-02 -6.344890594482421875e-02 -5.938291549682617188e-02 -5.514562129974365234e-02 -5.067765712738037109e-02 -4.593920707702636719e-02 -4.091930389404296875e-02 -3.563106060028076172e-02 -3.010046482086181641e-02 -2.435791492462158203e-02 -1.843672990798950195e-02 -1.237410306930541992e-02 -6.212592124938964844e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.043319702148437500e-01 -5.150461196899414062e-02 -4.224443435668945312e-02 -1.681604385375976562e-01 -1.039490699768066406e-01 -9.025382995605468750e-02 -1.156864166259765625e-01 -1.043055057525634766e-01 -9.887838363647460938e-02 -1.036453247070312500e-01 -1.012060642242431641e-01 -9.738421440124511719e-02 -9.198164939880371094e-02 -8.681488037109375000e-02 -8.254146575927734375e-02 -7.841086387634277344e-02 -7.440209388732910156e-02 -7.055091857910156250e-02 -6.664443016052246094e-02 -6.260049343109130859e-02 -5.836606025695800781e-02 -5.383765697479248047e-02 -4.895305633544921875e-02 -4.370450973510742188e-02 -3.812444210052490234e-02 -3.225576877593994141e-02 -2.613782882690429688e-02 -1.980805397033691406e-02 -1.330775022506713867e-02 -6.685853004455566406e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.039772033691406250e-01 -4.966640472412109375e-02 -4.040622711181640625e-02 -1.637277603149414062e-01 -1.015357971191406250e-01 -8.942246437072753906e-02 -1.169905662536621094e-01 -1.085329055786132812e-01 -1.044425964355468750e-01 -9.600591659545898438e-02 -8.934807777404785156e-02 -8.567547798156738281e-02 -8.145236968994140625e-02 -7.734322547912597656e-02 -7.375764846801757812e-02 -6.997776031494140625e-02 -6.600868701934814453e-02 -6.187999248504638672e-02 -5.735385417938232422e-02 -5.233061313629150391e-02 -4.682159423828125000e-02 -4.090607166290283203e-02 -3.466033935546875000e-02 -2.812969684600830078e-02 -2.135002613067626953e-02 -1.436311006546020508e-02 -7.222831249237060547e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.016163825988769531e-01 -4.868745803833007812e-02 -4.028534889221191406e-02 -1.663618087768554688e-01 -1.114919185638427734e-01 -1.158471107482910156e-01 -9.825134277343750000e-02 -8.889603614807128906e-02 -8.935976028442382812e-02 -8.437967300415039062e-02 -7.976078987121582031e-02 -7.715845108032226562e-02 -7.350099086761474609e-02 -6.957602500915527344e-02 -6.579160690307617188e-02 -6.136739253997802734e-02 -5.619394779205322266e-02 -5.034542083740234375e-02 -4.401803016662597656e-02 -3.734982013702392578e-02 -3.037047386169433594e-02 -2.309924364089965820e-02 -1.557165384292602539e-02 -7.842540740966796875e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -1.030445098876953125e-01 -5.522680282592773438e-02 -1.492025852203369141e-01 -9.225583076477050781e-02 -7.862520217895507812e-02 -9.848809242248535156e-02 -8.694577217102050781e-02 -8.016228675842285156e-02 -8.161449432373046875e-02 -7.729125022888183594e-02 -7.300293445587158203e-02 -7.034325599670410156e-02 -6.613016128540039062e-02 -6.073260307312011719e-02 -5.434775352478027344e-02 -4.747080802917480469e-02 -4.035067558288574219e-02 -3.290313482284545898e-02 -2.510482072830200195e-02 -1.698184013366699219e-02 -8.575797080993652344e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -8.760452270507812500e-02 -4.294419288635253906e-02 -3.486084938049316406e-02 -1.390216350555419922e-01 -8.475351333618164062e-02 -7.232785224914550781e-02 -9.184646606445312500e-02 -8.104610443115234375e-02 -7.480132579803466797e-02 -7.644820213317871094e-02 -7.207703590393066406e-02 -6.625843048095703125e-02 -5.884218215942382812e-02 -5.116665363311767578e-02 -4.367887973785400391e-02 -3.578650951385498047e-02 -2.743500471115112305e-02 -1.867502927780151367e-02 -9.478688240051269531e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -8.628726005554199219e-02 -4.071807861328125000e-02 -3.254938125610351562e-02 -1.323968172073364258e-01 -8.024561405181884766e-02 -6.870818138122558594e-02 -8.857119083404541016e-02 -7.947123050689697266e-02 -7.338190078735351562e-02 -6.359612941741943359e-02 -5.467486381530761719e-02 -4.741144180297851562e-02 -3.912913799285888672e-02 -3.017365932464599609e-02 -2.080458402633666992e-02 -1.066386699676513672e-02 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -8.269560337066650391e-02 -3.883123397827148438e-02 -3.121483325958251953e-02 -1.296570301055908203e-01 -8.385527133941650391e-02 -8.420169353485107422e-02 -6.748545169830322266e-02 -5.652546882629394531e-02 -5.216282606124877930e-02 -4.314500093460083008e-02 -3.332602977752685547e-02 -2.370578050613403320e-02 -1.237213611602783203e-02 0.000000000000000000e+00
